Taluk,Locality,Location,Total_Area(sqkm),Year,Urban_Area(sqkm),Vegetation_Area(sqkm),Water_Area(sqkm)
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2021,5.967243086,2.907136471,5.916812061
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2022,6.158695398,2.684953883,5.947542337
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2023,6.293290596,2.545957862,5.95194316
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2024,6.632404051,2.469117194,5.689670373
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2025,6.73165547,2.349037955,5.710498193
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2010,1.389988114,2.309402202,1.473251999
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2011,1.449559033,2.270912165,1.480784211
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2012,1.509129953,2.232422129,1.486810579
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2013,1.568700872,2.193932092,1.476540511
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2014,1.628271791,2.155442055,1.501128558
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2015,1.68784271,2.116952019,1.477322276
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2016,1.747413629,2.078461982,1.474307673
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2017,1.806984548,2.039971945,1.474058748
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2018,1.866555468,2.001481908,1.47558089
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2019,1.926126387,1.962991872,1.501067975
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2020,1.985697306,1.924501835,1.487783917
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2021,2.100938151,1.869835056,1.427209851
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2022,2.155935332,1.812101543,1.429946183
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2023,2.24665329,1.763406583,1.387923186
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2024,2.341026109,1.70326671,1.353690239
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2025,2.427614851,1.64096374,1.329404466
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2010,3.763060179,4.42996336,1.223962854
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2011,3.885963541,4.313538051,1.217484801
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2012,4.002372609,4.195055194,1.21955859
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2013,4.125568867,4.088249249,1.203168278
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2014,4.246379559,3.982893973,1.187712861
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2015,4.364864155,3.879004255,1.173117983
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2016,4.478018413,3.774007187,1.164960793
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2017,4.587303078,3.669422097,1.160261218
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2018,4.695041831,3.567144614,1.154799947
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2019,4.811567059,3.474487431,1.130931903
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2020,5.715219438,3.924719964,1.313247935
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2021,5.912948891,3.817571585,0.492008637
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2022,6.010636444,3.693978223,1.067394897
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2023,6.106291872,3.627208577,1.257101988
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2024,6.338778843,3.505867386,0.63251947
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2025,6.437150063,3.456184683,1.331843262
Velachery,Taramani,"Velachery, Taramani",6.766266243,2010,2.316275299,2.171527004,1.655978929
Velachery,Taramani,"Velachery, Taramani",6.766266243,2011,2.41554424,2.135334888,1.644006858
Velachery,Taramani,"Velachery, Taramani",6.766266243,2012,2.514813182,2.099142771,1.636174904
Velachery,Taramani,"Velachery, Taramani",6.766266243,2013,2.614082123,2.062950654,1.641989914
Velachery,Taramani,"Velachery, Taramani",6.766266243,2014,2.713351065,2.026758537,1.640630674
Velachery,Taramani,"Velachery, Taramani",6.766266243,2015,2.812620006,1.990566421,1.651288656
Velachery,Taramani,"Velachery, Taramani",6.766266243,2016,2.911888947,1.954374304,1.641418471
Velachery,Taramani,"Velachery, Taramani",6.766266243,2017,3.011157889,1.918182187,1.636696334
Velachery,Taramani,"Velachery, Taramani",6.766266243,2018,3.11042683,1.88199007,1.640054511
Velachery,Taramani,"Velachery, Taramani",6.766266243,2019,3.209695772,1.845797954,1.648675727
Velachery,Taramani,"Velachery, Taramani",6.766266243,2020,3.308964713,1.809605837,1.647695694
Velachery,Taramani,"Velachery, Taramani",6.766266243,2021,3.455081123,1.754823987,1.556361134
Velachery,Taramani,"Velachery, Taramani",6.766266243,2022,3.490400468,1.707099586,1.568766189
Velachery,Taramani,"Velachery, Taramani",6.766266243,2023,3.646027115,1.584573661,1.535665468
Velachery,Taramani,"Velachery, Taramani",6.766266243,2024,3.760703568,1.489793475,1.5157692
Velachery,Taramani,"Velachery, Taramani",6.766266243,2025,3.884531203,1.438163013,1.443572027
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2010,5.77780913,6.945283674,4.665698895
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2011,6.025429521,6.829528946,4.690873841
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2012,6.273049913,6.713774218,4.716768541
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2013,6.520670304,6.59801949,4.70942417
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2014,6.768290695,6.482264762,4.715843752
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2015,7.015911087,6.366510035,4.67385393
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2016,7.263531478,6.250755307,4.688999384
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2017,7.511151869,6.135000579,4.639894355
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2018,7.75877226,6.019245851,4.64124064
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2019,8.006392652,5.903491123,4.655532265
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2020,8.254013043,5.787736395,4.674429752
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2021,8.409837725,5.486957958,4.819383506
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2022,8.534412115,5.224046517,4.957720556
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2023,8.719832969,5.021173724,4.975172496
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2024,8.921478739,4.827740314,4.966960136
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2025,9.284215475,4.650744669,4.781219045
Velachery,Urur,"Velachery, Urur",13.4960696,2010,4.407630098,6.204619902,2.012789911
Velachery,Urur,"Velachery, Urur",13.4960696,2011,4.596528531,6.10120957,2.021428487
Velachery,Urur,"Velachery, Urur",13.4960696,2012,4.785426964,5.997799239,2.015770656
Velachery,Urur,"Velachery, Urur",13.4960696,2013,4.974325397,5.894388907,2.013002333
Velachery,Urur,"Velachery, Urur",13.4960696,2014,5.163223829,5.790978575,2.035917836
Velachery,Urur,"Velachery, Urur",13.4960696,2015,5.352122262,5.687568244,2.017010826
Velachery,Urur,"Velachery, Urur",13.4960696,2016,5.541020695,5.584157912,2.038299952
Velachery,Urur,"Velachery, Urur",13.4960696,2017,5.729919128,5.48074758,2.041433204
Velachery,Urur,"Velachery, Urur",13.4960696,2018,5.91881756,5.377337248,2.031700172
Velachery,Urur,"Velachery, Urur",13.4960696,2019,6.107715993,5.273926917,2.026031131
Velachery,Urur,"Velachery, Urur",13.4960696,2020,6.296614426,5.170516585,2.028938593
Velachery,Urur,"Velachery, Urur",13.4960696,2021,6.42211178,5.096723491,1.977234334
Velachery,Urur,"Velachery, Urur",13.4960696,2022,6.560382804,4.908774945,2.026911855
Velachery,Urur,"Velachery, Urur",13.4960696,2023,6.641744079,4.740809696,2.113515829
Velachery,Urur,"Velachery, Urur",13.4960696,2024,6.87032508,4.605664666,2.020079859
Velachery,Urur,"Velachery, Urur",13.4960696,2025,7.145891123,4.516604456,1.833574025
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2010,2.304128,2.478704732,0.773165449
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2011,2.402876343,2.437392987,0.767117439
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2012,2.501624686,2.396081241,0.767009674
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2013,2.600373029,2.354769496,0.774147336
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2014,2.699121372,2.31345775,0.768118588
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2015,2.797869715,2.272146005,0.775294105
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2016,2.896618058,2.230834259,0.772109789
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2017,2.9953664,2.189522514,0.776409574
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2018,3.094114743,2.148210768,0.765163032
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2019,3.192863086,2.106899023,0.767717848
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2020,3.291611429,2.065587277,0.76986802
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2021,3.352441197,1.959671525,0.814954004
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2022,3.481038019,1.865189417,0.78083929
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2023,3.545022381,1.780308343,0.801736002
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2024,3.619891938,1.741256067,0.765918721
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2025,3.762936101,1.69804628,0.666084345
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2010,6.060016241,5.486009921,6.022264269
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2011,6.319731223,5.394576422,5.967694815
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2012,6.579446205,5.303142923,6.048086691
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2013,6.839161187,5.211709425,5.976239037
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2014,7.098876168,5.120275926,5.968468335
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2015,7.35859115,5.028842427,5.98042838
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2016,7.618306132,4.937408929,6.039405945
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2017,7.878021114,4.84597543,6.02260305
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2018,8.137736095,4.754541931,6.05320335
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2019,8.397451077,4.663108433,6.034153438
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2020,8.657166059,4.571674934,6.024719314
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2021,9.035392581,4.242469526,5.9756982
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2022,9.385338888,3.946269896,5.921951523
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2023,9.808607483,3.777897124,5.6670557
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2024,10.09333875,3.617743282,5.542478279
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2025,10.56992906,3.248827929,5.434803319
